Order ID,Customer Name,Segment,City,State,Country,Region,Product Name,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Salesperson,Order Date,Ship Date,Ship Mode,Payment
CA-2024-001274,Claire Gute,Consumer,Henderson,Kentucky,United States,,Canon PC1080F Copier,Technology,Copiers,14,539.68,,5288.86,Bob,07/28/2021,2021-07-30,Same Day,Debit Card
CA-2021-001488,Brosina Hoffman,Consumer,Los Angeles,California,United States,Central,Ikea Galant Desk,Furniture,Tables,6,320.29,0.0,1921.74,Bob,2021-05-04,2021-05-09,Same Day,Debit Card
CA-2023-000026,Andrew Allen,Consumer,Concord,North Carolina,United States,South,Dell XPS 15 Laptop,Technology,Machines,15,1366.95,0.0,20504.25,Ethan,01/03/2023,2023-01-06,Second Class,Debit Card
CA-2023-001878,Neil French,Corporate,Dover,Delaware,United States,West,Staples,OFFICE SUPPLIES,Fasteners,2,3.13,0.0,6.26,Bob,06/04/2021,2021-06-06,Standard Class,Debit Card
CA-2021-000715,Harold Pawlan,Home Office,Fort Worth,Texas,United States,East,Hon 5400 Series Chair,Chairs,Chairs,9,217.63,0.0,1958.67,,"Oct 28, 2022",2022-11-02,Second Class,Debit Card
CA-2021-001944,Julia West,Home Office,Charlotte,North Carolina,United States,West,Canon PC1080F Copier,technology,Copiers,8,526.24,0.0,4209.92,Bob,03/12/2024,2024-03-18,First Class,PayPal
CA-2021-000194,Harold Pawlan,Home Office,Fort Worth,Texas,United States,West,Bush Somerset Bookcase,Bookcases,Bookcases,9,156.78,0.1,1269.92,Farah,"January 19, 2024",2024-01-21,First Class,Debit Card
CA-2024-000441,Priya Kumaran,Corporate,Austin,Texas,United States,West,Acco 5-Section Folders,Office supplies ,Storage,3,$4.25,0.0,12.75,Anna,08/20/2024,2024-08-22,Second Class,PayPal
CA-2021-000574,Alejandro Grove,Consumer,West Jordan,Utah,United States,East,Canon PC1080F Copier,technology,Copiers,8,483.06,0.0,3864.48,Diana,"April 06, 2021",2021-04-12,Same Day,Credit Card
CA-2024-000947,Pete Kriz,Consumer,Madison,Wisconsin,United States,West,Fellowes PB500 Binder,Office supplies ,Binders,12,191.94,0.0,2303.28,Farah,05/13/2021,2021-05-15,Same Day,Debit Card
CA-2023-000998,Priya Kumaran,Corporate,Austin,Texas,United States,West,Acco 5-Section Folders,Office Supplies,Storage,4,3.99,0.3,11.17,Farah,12/26/2022,2023-01-01,Second Class,Net 30
CA-2023-000504,Neil French,Corporate,Dover,Delaware,United States,South,Logitech MX Master Mouse,TECHNOLOGY,Accessories,12,90.61,,1087.32,Diana,10/22/2021,2021-10-24,First Class,
CA-2021-000606,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,West,Eldon File Cart,Office supplies ,Storage,13,25.21,0.0,327.73,Farah,08/06/2023,2023-08-10,Standard Class,Net 30
CA-2022-001183,Priya Kumaran,Corporate,Austin,Texas,United States,South,Canon PC1080F Copier,Technology,Copiers,11,474.46,0.0,5219.06,Bob,01/09/2021,2021-01-15,Same Day,Credit Card
CA-2023-001174,Ranjit Bhatia,Consumer,Houston,Texas,United States,Central,Hon 5400 Series Chair,Chairs,Chairs,6,201.87,0.3,847.85,Bob,"Dec 16, 2024",2024-12-21,Second Class,
CA-2022-001805,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,East,Fellowes PB500 Binder,office supplies,Binders,7,$199.00,0.1,1253.7,Anna,2022-10-25,2022-10-30,Standard Class,PayPal
CA-2021-000847,Julia West,Home Office,Charlotte,North Carolina,United States,West,Bush Somerset Bookcase,Bookcases,Bookcases,9,$145.99,0.0,1313.91,Bob,"Apr 22, 2023",2023-04-29,Second Class,Net 30
CA-2021-000004,Darrin Van Huff,Corporate,Los Angeles,California,United States,East,Fellowes PB500 Binder,office supplies,Binders,7,$199.00,0.0,1393.0,Farah,"July 11, 2024",2024-07-17,Second Class,Net 30
CA-2024-001160,Claire Gute,Consumer,Henderson,Kentucky,United States,,Acco 5-Section Folders,OFFICE SUPPLIES,Storage,13,4.46,0.2,46.38,Bob,"May 18, 2021",2021-05-21,Second Class,Debit Card
CA-2021-001233,Darrin Van Huff,Corporate,Los Angeles,California,United States,Central,Canon PC1080F Copier,TECHNOLOGY,Copiers,7,$499.00,,3493.0,Carlos,"November 14, 2023",2023-11-17,Second Class,Bank Transfer
CA-2022-000468,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,East,Logitech MX Master Mouse, Technology,Accessories,6,88.89,0.2,426.67,,2021-03-25,2021-03-28,Standard Class,Credit Card
CA-2021-000006,Zuschuss Donatelli,Corporate,San Francisco,California,United States,West,Acco 5-Section Folders,OFFICE SUPPLIES,Storage,3,4.03,0.1,10.88,Anna,02/17/2023,2023-02-21,First Class,PayPal
CA-2021-001387,Julia West,Home Office,Charlotte,North Carolina,United States,East,Bush Somerset Bookcase,Bookcases,Bookcases,9,139.18,0.0,1252.62,Ethan,"November 09, 2022",2022-11-12,Standard Class,PayPal
CA-2023-000548,Ahmed Hassan,Consumer,New York,New York,United States,South,Dell XPS 15 Laptop,Technology,Machines,10,1365.71,0.2,10925.68,Carlos,2024-12-24,2024-12-31,Same Day,Net 30
CA-2021-000229,Priya Kumaran,Corporate,Austin,Texas,United States,South,Avery Binders,Office supplies ,Binders,10,12.5,0.0,125.0,Carlos,2022-01-03,2022-01-06,First Class,Net 30
CA-2021-000543,Claire Gute,Consumer,Henderson,Kentucky,United States,South,Fellowes PB500 Binder,office supplies,Binders,9,204.04,0.0,1836.36,Ethan,"August 06, 2023",2023-08-09,Same Day,Bank Transfer
CA-2023-000243,Ranjit Bhatia,Consumer,Houston,Texas,United States,East,Hon 5400 Series Chair,Chairs,Chairs,9,213.53,0.0,1921.77,Bob,11/23/2021,2021-11-25,Same Day,Net 30
CA-2022-000899,Alejandro Grove,Consumer,West Jordan,Utah,United States,,Bush Somerset Bookcase,Bookcases,Bookcases,11,133.65,0.0,1470.15,Ethan,07/30/2021,2021-08-06,Standard Class,Debit Card
CA-2022-001665,Claire Gute,Consumer,Henderson,Kentucky,United States,Central,Eldon File Cart,office supplies,Storage,11,21.88,0.0,240.68,Ethan,2022-08-01,2022-08-04,First Class,Bank Transfer
CA-2024-001245,Harold Pawlan,Home Office,Fort Worth,Texas,United States,Central,Acco 5-Section Folders,Office Supplies,Storage,6,3.86,0.1,20.84,Diana,2021-03-13,2021-03-20,Standard Class,PayPal
CA-2022-001095,Ahmed Hassan,Consumer,New York,New York,United States,West,Apple iPhone 14, Technology,Phones,7,$799.99,0.0,5599.93,Anna,"Jul 14, 2023",2023-07-16,Standard Class,
CA-2021-000843,Alejandro Grove,Consumer,West Jordan,Utah,United States,South,Hon 5400 Series Chair,Chairs,Chairs,1,204.84,0.0,204.84,Anna,"May 31, 2023",2023-06-07,First Class,Net 30
CA-2024-001822,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,West,Apple iPhone 14,TECHNOLOGY,Phones,8,720.91,0.0,5767.28,Carlos,"Mar 03, 2023",2023-03-09,Standard Class,Net 30
CA-2022-001165,Alejandro Grove,Consumer,West Jordan,Utah,United States,West,Apple iPhone 14,Technology,Phones,8,878.6,0.0,7028.8,Bob,"April 26, 2024",2024-04-30,Second Class,PayPal
CA-2023-001990,Irene Maddox,Consumer,Seattle,Washington,United States,West,Bush Somerset Bookcase,Bookcases,Bookcases,15,153.46,0.2,1841.52,Farah,10/30/2024,2024-11-01,Same Day,PayPal
CA-2021-000662,Pete Kriz,Consumer,Madison,Wisconsin,United States,Central,Hon 5400 Series Chair,Chairs,Chairs,7,219.87,0.0,1539.09,Ethan,"Sep 15, 2023",2023-09-17,Second Class,Bank Transfer
CA-2022-001221,Claire Gute,Consumer,Henderson,Kentucky,United States,West,Xerox 1967,Office Supplies,Paper,6,$6.75,0.0,40.5,Anna,2024-11-02,2024-11-07,Second Class,PayPal
CA-2022-000315,Darrin Van Huff,Corporate,Los Angeles,California,United States,South,Apple iPhone 14,technology,Phones,13,781.02,0.3,7107.28,Ethan,03/05/2021,2021-03-10,First Class,Debit Card
CA-2024-000692,Claire Gute,Consumer,Henderson,Kentucky,United States,Central,Avery Binders,Office Supplies,Binders,2,$12.49,0.1,22.48,Farah,08/06/2024,2024-08-13,Standard Class,Bank Transfer
CA-2021-001518,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,East,Canon PC1080F Copier, Technology,Copiers,1,520.63,0.0,520.63,Anna,"April 06, 2021",2021-04-09,Same Day,Debit Card
CA-2023-000425,Pete Kriz,Consumer,Madison,Wisconsin,United States,West,Bush Somerset Bookcase,Bookcases,Bookcases,1,157.81,0.0,157.81,Anna,"Jan 25, 2022",2022-01-29,Second Class,Debit Card
CA-2024-000595,Ranjit Bhatia,Consumer,Houston,Texas,United States,East,Bush Somerset Bookcase,Bookcases,Bookcases,10,148.59,0.1,1337.31,Ethan,"Feb 17, 2021",2021-02-21,First Class,PayPal
CA-2023-001984,Claire Gute,Consumer,Henderson,Kentucky,United States,West,Fellowes PB500 Binder,Office supplies ,Binders,4,$199.00,0.1,716.4,Ethan,"Nov 19, 2024",2024-11-22,Second Class,
CA-2022-000623,Brosina Hoffman,Consumer,Los Angeles,California,United States,Central,Acco 5-Section Folders,office supplies,Storage,10,4.13,0.0,41.3,Farah,"February 12, 2022",2022-02-15,Second Class,Net 30
CA-2021-001893,Priya Kumaran,Corporate,Austin,Texas,United States,West,Samsung 27in Monitor,Technology,Machines,10,335.08,0.0,3350.8,Farah,"March 21, 2023",2023-03-27,Same Day,PayPal
CA-2023-001803,Zuschuss Donatelli,Corporate,San Francisco,California,United States,Central,Avery Binders,office supplies,Binders,5,11.24,0.1,50.58,Bob,06/17/2024,2024-06-20,Second Class,Net 30
CA-2022-000228,Ahmed Hassan,Consumer,New York,New York,United States,South,Xerox 1967,OFFICE SUPPLIES,Paper,3,7.23,0.2,17.35,Farah,09/04/2024,2024-09-09,First Class,Net 30
CA-2022-001561,Irene Maddox,Consumer,Seattle,Washington,United States,East,Cisco TelePresence,Technology,Phones,14,3718.57,0.1,46853.98,Farah,2023-01-29,2023-01-31,First Class,PayPal
CA-2022-001343,Priya Kumaran,Corporate,Austin,Texas,United States,South,Cisco TelePresence,technology,Phones,15,4257.49,0.0,63862.35,Anna,2022-12-25,2022-12-31,Standard Class,Credit Card
CA-2022-001108,Ahmed Hassan,Consumer,New York,New York,United States,South,Eldon File Cart,office supplies,Storage,11,$22.99,0.0,252.89,,01/12/2024,2024-01-19,Same Day,Credit Card
CA-2023-000067,Brosina Hoffman,Consumer,Los Angeles,California,United States,South,Hon 5400 Series Chair,Chairs,Chairs,9,$210.00,0.0,1890.0,Carlos,05/12/2024,2024-05-18,First Class,Credit Card
CA-2023-000025,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,West,Logitech MX Master Mouse,Technology,Accessories,8,88.69,0.0,709.52,Diana,08/18/2021,2021-08-20,Second Class,Credit Card
CA-2023-000145,Neil French,Corporate,Dover,Delaware,United States,West,Avery Binders,Office supplies ,Binders,7,13.23,0.3,64.83,Farah,2024-11-10,2024-11-17,Standard Class,Bank Transfer
CA-2022-000537,Julia West,Home Office,Charlotte,North Carolina,United States,South,Fellowes PB500 Binder,Office Supplies,Binders,13,189.17,0.1,2213.29,Diana,"September 26, 2022",2022-10-03,Standard Class,PayPal
CA-2024-000812,Pete Kriz,Consumer,Madison,Wisconsin,United States,East,Staples,office supplies,Fasteners,4,3.11,0.1,11.2,Carlos,2023-01-07,2023-01-10,Same Day,Bank Transfer
CA-2024-001636,Ahmed Hassan,Consumer,New York,New York,United States,Central,Samsung 27in Monitor,Technology,Machines,5,324.52,,1460.34,Farah,"October 16, 2021",2021-10-18,First Class,Debit Card
CA-2022-000086,Priya Kumaran,Corporate,Austin,Texas,United States,West,Samsung 27in Monitor,TECHNOLOGY,Machines,9,329.17,0.0,2962.53,Ethan,2022-11-04,2022-11-07,First Class,Debit Card
CA-2024-001194,Brosina Hoffman,Consumer,Los Angeles,California,United States,West,Apple iPhone 14,TECHNOLOGY,Phones,9,766.94,0.0,6902.46,Carlos,04/23/2021,2021-04-27,First Class,PayPal
CA-2023-001079,Irene Maddox,Consumer,Seattle,Washington,United States,West,Acco 5-Section Folders,OFFICE SUPPLIES,Storage,5,4.19,0.0,20.95,Carlos,"May 11, 2024",2024-05-14,Same Day,Credit Card
CA-2021-001823,Darrin Van Huff,Corporate,Los Angeles,California,United States,South,Cisco TelePresence,TECHNOLOGY,Phones,7,3859.11,0.0,27013.77,Carlos,"December 25, 2021",2021-12-29,Standard Class,Debit Card
CA-2024-001836,,Consumer,Houston,Texas,United States,West,Xerox 1967,Office Supplies,Paper,15,6.56,0.0,98.4,Bob,"Feb 28, 2024",2024-03-03,Second Class,PayPal
CA-2021-001385,Neil French,Corporate,Dover,Delaware,United States,South,Acco 5-Section Folders,office supplies,Storage,11,4.24,0.0,46.64,,"Jan 28, 2022",2022-02-03,Standard Class,Bank Transfer
CA-2023-001669,Priya Kumaran,Corporate,Austin,Texas,United States,East,Samsung 27in Monitor,TECHNOLOGY,Machines,10,373.82,0.0,3738.2,,10/18/2022,2022-10-23,Standard Class,PayPal
CA-2024-000363,Zuschuss Donatelli,Corporate,San Francisco,California,United States,West,Hon 5400 Series Chair,Chairs,Chairs,11,225.85,0.1,2235.91,Anna,"December 09, 2023",2023-12-16,Same Day,Net 30
CA-2021-001626,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,Central,Logitech MX Master Mouse,technology,Accessories,14,$89.99,0.0,1259.86,Carlos,"Dec 07, 2021",2021-12-10,Standard Class,Debit Card
CA-2024-001889,Harold Pawlan,Home Office,Fort Worth,Texas,United States,West,Fellowes PB500 Binder,Office Supplies,Binders,13,186.93,0.1,2187.08,Diana,07/01/2021,2021-07-03,Second Class,PayPal
CA-2022-001027,Alejandro Grove,Consumer,West Jordan,Utah,United States,East,Apple iPhone 14,Technology,Phones,1,729.74,,583.79,Ethan,"May 02, 2021",2021-05-09,Standard Class,Credit Card
CA-2022-001031,Ahmed Hassan,Consumer,New York,New York,United States,,Dell XPS 15 Laptop,TECHNOLOGY,Machines,8,1260.99,0.1,9079.13,Bob,2023-07-07,2023-07-09,Second Class,PayPal
CA-2024-001941,Neil French,Corporate,Dover,Delaware,United States,South,Avery Binders,Office supplies ,Binders,13,11.39,0.0,148.07,Anna,2022-05-19,2022-05-21,Same Day,PayPal
CA-2024-001367,Pete Kriz,Consumer,Madison,Wisconsin,United States,Central,Apple iPhone 14, Technology,Phones,7,879.23,0.0,6154.61,Ethan,10/31/2022,2022-11-06,Same Day,Bank Transfer
CA-2024-001081,Ahmed Hassan,Consumer,New York,New York,United States,South,Xerox 1967,office supplies,Paper,6,6.85,0.0,41.1,Anna,12/21/2024,2024-12-27,First Class,Bank Transfer
CA-2024-000666,Julia West,Home Office,Charlotte,North Carolina,United States,East,Hon 5400 Series Chair,Chairs,Chairs,11,218.25,0.3,1680.52,Carlos,03/01/2023,2023-03-06,Standard Class,Debit Card
CA-2024-000365,Ranjit Bhatia,Consumer,Houston,Texas,United States,South,Cisco TelePresence, Technology,Phones,13,3784.03,0.0,49192.39,Bob,01/28/2024,2024-02-01,Second Class,PayPal
CA-2024-000078,Andrew Allen,Consumer,Concord,North Carolina,United States,East,Acco 5-Section Folders,OFFICE SUPPLIES,Storage,13,4.39,0.0,57.07,Ethan,2024-07-10,2024-07-12,First Class,Debit Card
CA-2021-000028,Priya Kumaran,Corporate,Austin,Texas,United States,West,Staples,office supplies,Fasteners,14,2.81,0.1,35.41,Diana,12/18/2022,2022-12-22,First Class,Net 30
CA-2023-001449,Julia West,Home Office,Charlotte,North Carolina,United States,East,Fellowes PB500 Binder,Office supplies ,Binders,2,207.67,0.0,415.34,Diana,2021-09-25,2021-10-01,First Class,PayPal
CA-2021-000526,Harold Pawlan,Home Office,Fort Worth,Texas,United States,Central,Canon PC1080F Copier,TECHNOLOGY,Copiers,8,546.32,0.0,4370.56,Ethan,"January 03, 2024",2024-01-06,Same Day,Debit Card
CA-2021-001853,Ahmed Hassan,Consumer,New York,New York,United States,West,Logitech MX Master Mouse,technology,Accessories,11,$89.99,0.1,890.9,Ethan,"Apr 24, 2022",2022-04-26,Standard Class,Net 30
CA-2024-000056,Andrew Allen,Consumer,Concord,North Carolina,United States,South,Avery Binders,Office supplies ,Binders,4,$12.49,0.1,44.96,Carlos,05/26/2024,2024-06-01,Same Day,
CA-2023-000639,Priya Kumaran,Corporate,Austin,Texas,United States,East,Logitech MX Master Mouse,technology,Accessories,10,84.35,0.0,843.5,Diana,03/02/2023,2023-03-06,Standard Class,Net 30
CA-2022-000303,Brosina Hoffman,Consumer,Los Angeles,California,United States,Central,Samsung 27in Monitor, Technology,Machines,9,$349.00,0.1,2826.9,Farah,07/29/2021,2021-08-04,Standard Class,PayPal
CA-2022-000719,Brosina Hoffman,Consumer,Los Angeles,California,United States,West,Fellowes PB500 Binder,OFFICE SUPPLIES,Binders,3,203.64,0.0,610.92,Carlos,"Apr 15, 2021",2021-04-20,Same Day,PayPal
CA-2022-000625,Brosina Hoffman,Consumer,Los Angeles,California,United States,West,Dell XPS 15 Laptop,Technology,Machines,13,1166.91,0.2,12135.86,Bob,2024-06-30,2024-07-05,Second Class,Bank Transfer
CA-2024-000008,Julia West,Home Office,Charlotte,North Carolina,United States,East,Bush Somerset Bookcase,Bookcases,Bookcases,9,148.46,0.2,1068.91,Anna,03/29/2023,2023-04-02,Standard Class,Debit Card
CA-2022-000804,Andrew Allen,Consumer,Concord,North Carolina,United States,East,Bush Somerset Bookcase,Bookcases,Bookcases,10,144.05,0.3,1008.35,Anna,04/13/2021,2021-04-20,Standard Class,Bank Transfer
CA-2024-001050,Julia West,Home Office,Charlotte,North Carolina,United States,,Fellowes PB500 Binder,Office supplies ,Binders,9,218.4,0.0,1965.6,Diana,07/07/2024,2024-07-11,Same Day,PayPal
CA-2023-000337,Harold Pawlan,Home Office,Fort Worth,Texas,United States,South,Dell XPS 15 Laptop,TECHNOLOGY,Machines,2,1286.86,0.0,2573.72,Bob,"Jun 20, 2022",2022-06-26,Same Day,Bank Transfer
CA-2023-000048,Harold Pawlan,Home Office,Fort Worth,Texas,United States,Central,Xerox 1967,Office supplies ,Paper,12,6.95,0.2,66.72,Bob,"Jan 08, 2024",2024-01-13,Standard Class,Net 30
CA-2023-001494,Zuschuss Donatelli,Corporate,San Francisco,California,United States,South,Avery Binders,Office supplies ,Binders,6,13.18,0.1,71.17,Anna,"February 14, 2023",2023-02-18,Standard Class,Credit Card
CA-2023-000107,Alejandro Grove,Consumer,West Jordan,Utah,United States,East,Bush Somerset Bookcase,Bookcases,Bookcases,10,142.28,0.0,1422.8,Carlos,"March 05, 2023",2023-03-10,Standard Class,Bank Transfer
CA-2022-000350,Ahmed Hassan,Consumer,New York,New York,United States,East,Fellowes PB500 Binder,office supplies,Binders,15,190.03,0.0,2850.45,,"Nov 13, 2023",2023-11-17,Same Day,PayPal
CA-2023-001080,Claire Gute,Consumer,Henderson,Kentucky,United States,Central,Hon 5400 Series Chair,Chairs,Chairs,6,197.8,0.0,1186.8,Ethan,"November 10, 2024",2024-11-13,First Class,Debit Card
CA-2022-000239,Ranjit Bhatia,Consumer,Houston,Texas,United States,South,Xerox 1967,Office Supplies,Paper,2,7.19,0.0,14.38,Farah,"Sep 08, 2021",2021-09-10,Same Day,PayPal
CA-2023-000214,Pete Kriz,Consumer,Madison,Wisconsin,United States,East,Hon 5400 Series Chair,Chairs,Chairs,1,206.97,0.3,144.88,Farah,"September 28, 2021",2021-10-05,First Class,Net 30
CA-2023-001264,Zuschuss Donatelli,Corporate,San Francisco,California,United States,South,Samsung 27in Monitor, Technology,Machines,6,324.33,,1362.19,,"Jun 29, 2022",2022-07-01,Standard Class,Debit Card
CA-2022-001964,Andrew Allen,Consumer,Concord,North Carolina,United States,South,Hon 5400 Series Chair,Chairs,Chairs,2,223.26,0.2,357.22,Farah,2022-06-22,2022-06-24,Standard Class,PayPal
CA-2022-000794,Zuschuss Donatelli,Corporate,San Francisco,California,United States,East,Avery Binders,office supplies,Binders,1,13.3,0.0,13.3,Bob,"Aug 04, 2021",2021-08-08,First Class,Bank Transfer
CA-2022-001097,Ahmed Hassan,Consumer,New York,New York,United States,South,Fellowes PB500 Binder,OFFICE SUPPLIES,Binders,14,199.44,0.0,2792.16,Farah,01/26/2021,2021-01-29,Same Day,Net 30
CA-2024-001190,Alejandro Grove,Consumer,West Jordan,Utah,United States,East,Eldon File Cart,Office supplies ,Storage,12,22.89,0.3,192.28,Ethan,"December 21, 2022",2022-12-23,Same Day,Debit Card
CA-2023-001133,Julia West,Home Office,Charlotte,North Carolina,United States,West,Logitech MX Master Mouse, Technology,Accessories,15,85.44,0.2,1025.28,Diana,07/21/2024,2024-07-25,Same Day,Net 30
CA-2022-001597,Alejandro Grove,Consumer,West Jordan,Utah,United States,East,Ikea Galant Desk,furniture,Tables,7,330.13,0.1,2079.82,Diana,01/10/2021,2021-01-14,First Class,Net 30
CA-2022-001899,Ahmed Hassan,Consumer,New York,New York,United States,East,Bush Somerset Bookcase,Bookcases,Bookcases,1,133.5,0.2,106.8,Bob,05/18/2024,2024-05-20,First Class,Bank Transfer
CA-2023-000524,Priya Kumaran,Corporate,Austin,Texas,United States,East,Apple iPhone 14, Technology,Phones,2,723.14,0.0,1446.28,Farah,"Mar 18, 2021",2021-03-23,Same Day,Bank Transfer
CA-2022-000233,Pete Kriz,Consumer,Madison,Wisconsin,United States,West,Logitech MX Master Mouse, Technology,Accessories,2,90.09,0.3,126.13,Carlos,2023-03-19,2023-03-21,First Class,Net 30
CA-2024-000645,Ahmed Hassan,Consumer,New York,New York,United States,West,Hon 5400 Series Chair,Chairs,Chairs,7,212.22,0.0,1485.54,,"June 06, 2021",2021-06-08,Second Class,Bank Transfer
CA-2024-001522,Ranjit Bhatia,Consumer,Houston,Texas,United States,West,Logitech MX Master Mouse,technology,Accessories,6,94.64,0.0,567.84,Farah,12/30/2024,2025-01-03,Second Class,PayPal
